date,budgetYear,description,amountUSD,srcOrganization,srcOrganizationTypes,srcLocations,srcUsageYearStart,srcUsageYearEnd,destPlan,destPlanCode,destPlanId,destOrganization,destOrganizationTypes,destGlobalClusters,destLocations,destProject,destProjectCode,destEmergency,destUsageYearStart,destUsageYearEnd,contributionType,flowType,method,boundary,onBoundary,status,firstReportedDate,decisionDate,keywords,originalAmount,originalCurrency,exchangeRate,id,refCode,createdAt,updatedAt
#date,#date+year+budget,#description+notes,#value+funding+total+usd,#org+name+funder,#org+type+funder+list,#country+iso3+funder+list,#date+year+start+funder,#date+year+end+funder,#activity+appeal+name,#activity+appeal+id+external,#activity+appeal+id+fts_internal,#org+name+impl,#org+type+impl+list,#sector+cluster+name+list,#country+iso3+impl+list,#activity+project+name,#activity+project+code,#crisis+name,#date+year+start+impl,#date+year+end+impl,#financial+contribution+type,#financial+contribution+type,#financial+method,#financial+direction,#financial+direction+type,#status+text,#date+reported,#date+decision,#description+keywords,#value+funding+total,#value+funding+total+currency,#financial+fx,#activity+id+fts_internal,#activity+code,#date+created,#date+updated
2020-11-01,,"Secondment of a Personal Data Protection Policy Officer Multi-year, 2020-2021, total amount CHF 220,000 (Z7H514500045)",0,"Switzerland, Government of",Government,CHE,2020,2020,,,,World Food Programme,UN agency,,ITA,,,,2020,2021,financial,Parked,Traditional aid,incoming,shared,commitment,2020-12-03,,Multiyear,0,CHF,0.906,225052,Z7H514500045,2020-12-08,2020-12-08
2020-11-01,,"Secondment of a Personal Data Protection Policy Officer Multi-year, 2020-2021. 2021 total amount CHF 200,000 (Z7H514500045)",220751,"Switzerland, Government of",Government,CHE,2020,2020,,,,World Food Programme,UN agency,Protection,ITA,,,,2021,2021,financial,Standard,Traditional aid,incoming,single,commitment,2020-12-03,,Multiyear,200000,CHF,0.906,225054,Z7H514500045,2020-12-08,2020-12-08
