date,budgetYear,description,amountUSD,srcOrganization,srcOrganizationTypes,srcLocations,srcUsageYearStart,srcUsageYearEnd,destPlan,destPlanCode,destPlanId,destOrganization,destOrganizationTypes,destGlobalClusters,destLocations,destProject,destProjectCode,destEmergency,destUsageYearStart,destUsageYearEnd,contributionType,flowType,method,boundary,onBoundary,status,firstReportedDate,decisionDate,keywords,originalAmount,originalCurrency,exchangeRate,id,refCode,createdAt,updatedAt
#date,#date+year+budget,#description+notes,#value+funding+total+usd,#org+name+funder,#org+type+funder+list,#country+iso3+funder+list,#date+year+start+funder,#date+year+end+funder,#activity+appeal+name,#activity+appeal+id+external,#activity+appeal+id+fts_internal,#org+name+impl,#org+type+impl+list,#sector+cluster+name+list,#country+iso3+impl+list,#activity+project+name,#activity+project+code,#crisis+name,#date+year+start+impl,#date+year+end+impl,#financial+contribution+type,#financial+contribution+type,#financial+method,#financial+direction,#financial+direction+type,#status+text,#date+reported,#date+decision,#description+keywords,#value+funding+total,#value+funding+total+currency,#financial+fx,#activity+id+fts_internal,#activity+code,#date+created,#date+updated
2021-04-16,2021,Humanitarian support 2021,1141944,"Sweden, Government of",Government,SWE,2021,2021,,,,International Committee of the Red Cross,Red Cross/Red Crescent,,LBN,,,Syrian Arab Republic - Civil Unrest (from 2012),2021,2021,financial,Standard,Traditional aid,outgoing,single,commitment,2021-04-17,2021-04-16,,10000000,SEK,8.757,230242,,2021-04-18,2021-04-18
2021-04-16,2021,Humanitarian support 2021,1256138,"Sweden, Government of",Government,SWE,2021,2021,,,,International Committee of the Red Cross,Red Cross/Red Crescent,,PSE,,,,2021,2021,financial,Standard,Traditional aid,outgoing,single,commitment,2021-04-17,2021-04-16,,11000000,SEK,8.757,230243,,2021-04-18,2021-04-18
2021-04-16,2021,Humanitarian support 2021,2283887,"Sweden, Government of",Government,SWE,2021,2021,,,,International Committee of the Red Cross,Red Cross/Red Crescent,,SYR,,,Syrian Arab Republic - Civil Unrest (from 2012),2021,2021,financial,Standard,Traditional aid,outgoing,single,commitment,2021-04-17,2021-04-16,,20000000,SEK,8.757,230244,,2021-04-18,2021-04-18
2021-04-16,2021,Humanitarian support 2021,3425831,"Sweden, Government of",Government,SWE,2021,2021,,,,International Committee of the Red Cross,Red Cross/Red Crescent,,YEM,,,,2021,2021,financial,Standard,Traditional aid,outgoing,single,commitment,2021-04-17,2021-04-16,,30000000,SEK,8.757,230245,,2021-04-18,2021-04-18
2021-04-16,2021,Humanitarian support 2021,856458,"Sweden, Government of",Government,SWE,2021,2021,,,,International Committee of the Red Cross,Red Cross/Red Crescent,,,,,,2021,2021,financial,Standard,Traditional aid,outgoing,single,commitment,2021-04-17,2021-04-16,,7500000,SEK,8.757,230246,,2021-04-18,2021-04-18
2021-04-16,2021,Humanitarian support 2021,1484527,"Sweden, Government of",Government,SWE,2021,2021,,,,International Committee of the Red Cross,Red Cross/Red Crescent,,LBY,,,,2021,2021,financial,Standard,Traditional aid,outgoing,single,commitment,2021-04-17,2021-04-16,,13000000,SEK,8.757,230247,,2021-04-18,2021-04-18
2021-04-16,2021,Humanitarian support 2021,570972,"Sweden, Government of",Government,SWE,2021,2021,,,,International Committee of the Red Cross,Red Cross/Red Crescent,,BGD,,,,2021,2021,financial,Standard,Traditional aid,outgoing,single,commitment,2021-04-17,2021-04-16,,5000000,SEK,8.757,230248,,2021-04-18,2021-04-18
2021-04-16,2021,Humanitarian support 2021,342583,"Sweden, Government of",Government,SWE,2021,2021,,,,International Committee of the Red Cross,Red Cross/Red Crescent,,PAK,,,,2021,2021,financial,Standard,Traditional aid,outgoing,single,commitment,2021-04-17,2021-04-16,,3000000,SEK,8.757,230249,,2021-04-18,2021-04-18
2021-04-16,2021,Humanitarian support 2021,342583,"Sweden, Government of",Government,SWE,2021,2021,,,,International Committee of the Red Cross,Red Cross/Red Crescent,,ARM,,,,2021,2021,financial,Standard,Traditional aid,outgoing,single,commitment,2021-04-17,2021-04-16,,3000000,SEK,8.757,230250,,2021-04-18,2021-04-18
2021-04-16,2021,Humanitarian support 2021,799361,"Sweden, Government of",Government,SWE,2021,2021,,,,International Committee of the Red Cross,Red Cross/Red Crescent,,AZE,,,,2021,2021,financial,Standard,Traditional aid,outgoing,single,commitment,2021-04-17,2021-04-16,,7000000,SEK,8.757,230251,,2021-04-18,2021-04-18
2021-04-16,2021,Humanitarian support 2021,570972,"Sweden, Government of",Government,SWE,2021,2021,,,,International Committee of the Red Cross,Red Cross/Red Crescent,,MOZ,,,,2021,2021,financial,Standard,Traditional aid,outgoing,single,commitment,2021-04-17,2021-04-16,,5000000,SEK,8.757,230252,,2021-04-18,2021-04-18
2021-04-16,2021,Humanitarian support 2021,2283887,"Sweden, Government of",Government,SWE,2021,2021,,,,International Committee of the Red Cross,Red Cross/Red Crescent,,VEN,,,,2021,2021,financial,Standard,Traditional aid,outgoing,single,commitment,2021-04-17,2021-04-16,,20000000,SEK,8.757,230253,,2021-04-18,2021-04-18
2021-04-16,2021,Humanitarian support 2021,1141944,"Sweden, Government of",Government,SWE,2021,2021,,,,International Committee of the Red Cross,Red Cross/Red Crescent,,BFA,,,,2021,2021,financial,Standard,Traditional aid,outgoing,single,commitment,2021-04-17,2021-04-16,,10000000,SEK,8.757,230254,,2021-04-18,2021-04-18
2021-04-16,2021,Humanitarian support 2021,1141944,"Sweden, Government of",Government,SWE,2021,2021,,,,International Committee of the Red Cross,Red Cross/Red Crescent,,MLI,,,,2021,2021,financial,Standard,Traditional aid,outgoing,single,commitment,2021-04-17,2021-04-16,,10000000,SEK,8.757,230255,,2021-04-18,2021-04-18
2021-04-16,2021,Humanitarian support 2021,570972,"Sweden, Government of",Government,SWE,2021,2021,,,,International Committee of the Red Cross,Red Cross/Red Crescent,,NER,,,,2021,2021,financial,Standard,Traditional aid,outgoing,single,commitment,2021-04-17,2021-04-16,,5000000,SEK,8.757,230256,,2021-04-18,2021-04-18
2021-04-16,2021,Humanitarian support 2021,3425831,"Sweden, Government of",Government,SWE,2021,2021,,,,International Committee of the Red Cross,Red Cross/Red Crescent,,NGA,,,,2021,2021,financial,Standard,Traditional aid,outgoing,single,commitment,2021-04-17,2021-04-16,,30000000,SEK,8.757,230257,,2021-04-18,2021-04-18
2021-04-16,2021,Humanitarian support 2021,570972,"Sweden, Government of",Government,SWE,2021,2021,,,,International Committee of the Red Cross,Red Cross/Red Crescent,,TCD,,,,2021,2021,financial,Standard,Traditional aid,outgoing,single,commitment,2021-04-17,2021-04-16,,5000000,SEK,8.757,230258,,2021-04-18,2021-04-18
2021-04-16,2021,Humanitarian support 2021,2055498,"Sweden, Government of",Government,SWE,2021,2021,,,,International Committee of the Red Cross,Red Cross/Red Crescent,,MMR,,,,2021,2021,financial,Standard,Traditional aid,outgoing,single,commitment,2021-04-17,2021-04-16,,18000000,SEK,8.757,230259,,2021-04-18,2021-04-18
2021-04-16,2021,Humanitarian support 2021,570972,"Sweden, Government of",Government,SWE,2021,2021,,,,International Committee of the Red Cross,Red Cross/Red Crescent,,PHL,,,,2021,2021,financial,Standard,Traditional aid,outgoing,single,commitment,2021-04-17,2021-04-16,,5000000,SEK,8.757,230260,,2021-04-18,2021-04-18
2021-04-16,2021,Humanitarian support 2021,14274295,"Sweden, Government of",Government,SWE,2021,2021,,,,International Committee of the Red Cross,Red Cross/Red Crescent,,,,,,2021,2021,financial,Standard,Traditional aid,outgoing,single,commitment,2021-04-17,2021-04-16,,125000000,SEK,8.757,230261,,2021-04-18,2021-04-18
2021-04-16,2021,Afghanistan Humanitarian Fund 2021,6481263,"Sweden, Government of",Government,SWE,2021,2021,Afghanistan Humanitarian Response Plan 2021,HAFG21,1031,Afghanistan Humanitarian Fund,Pooled fund,,AFG,,,,2021,2021,financial,Standard,Traditional aid,outgoing,single,commitment,2021-04-17,2021-04-16,,55000000,SEK,8.486,230262,,2021-04-18,2021-06-09
2021-04-16,2021,Somalia Humanitarian Fund 2021,3535235,"Sweden, Government of",Government,SWE,2021,2021,Somalia Humanitarian Response Plan 2021,HSOM21,1011,Somalia Humanitarian Fund,Pooled fund,,SOM,,,,2021,2021,financial,Standard,Traditional aid,outgoing,single,commitment,2021-04-17,2021-04-16,,30000000,SEK,8.486,230268,CBPF BI,2021-04-18,2021-06-02
2021-04-16,2021,Humanitarian support 2021,3425831,"Sweden, Government of",Government,SWE,2021,2021,Afghanistan Humanitarian Response Plan 2021,HAFG21,1031,Food & Agriculture Organization of the United Nations,UN agency,Food Security,AFG,,,,2021,2021,financial,Standard,Traditional aid,outgoing,single,commitment,2021-04-17,2021-04-16,,30000000,SEK,8.757,230277,,2021-04-18,2021-04-18
2021-04-16,2021,Humanitarian support 2021,0,"Sweden, Government of",Government,SWE,2021,2021,Somalia Humanitarian Response Plan 2021,HSOM21,1011,Food & Agriculture Organization of the United Nations,UN agency,Food Security,SOM,Saving Lives and Livelihoods in Rural Somalia ,HSOM21-FSC-171197-1,,2021,2021,financial,Parked,Traditional aid,outgoing,single,commitment,2021-04-17,2021-04-16,,0,SEK,8.757,230278,,2021-04-18,2021-06-02
2021-04-16,2021,Humanitarian support 2021,1370332,"Sweden, Government of",Government,SWE,2021,2021,South Sudan Humanitarian Response Plan 2021,HSSD21,1013,Food & Agriculture Organization of the United Nations,UN agency,Food Security,SSD,Emergency Livelihood Support to the most vulnerable populations in South Sudan,HSSD21-FSC-176372-1,,2021,2021,financial,Standard,Traditional aid,outgoing,single,commitment,2021-04-17,2021-04-16,,12000000,SEK,8.757,230279,,2021-04-18,2021-04-18
2021-04-16,2021,Humanitarian support 2021,1027749,"Sweden, Government of",Government,SWE,2021,2021,Nigeria Humanitarian Response Plan 2021,HNGA21,1032,Food & Agriculture Organization of the United Nations,UN agency,Food Security,NGA,Critical agricultural livelihoods support to conflict- and pandemic-affected households in northeast Nigeria,HNGA21-FSC-174521-1,,2021,2021,financial,Standard,Traditional aid,outgoing,single,commitment,2021-04-17,2021-04-16,,9000000,SEK,8.757,230280,,2021-04-18,2021-04-18
2021-04-16,2021,Humanitarian support 2021,3083248,"Sweden, Government of",Government,SWE,2021,2021,,,,Food & Agriculture Organization of the United Nations,UN agency,Food Security,,,,,2021,2021,financial,Standard,Traditional aid,outgoing,single,commitment,2021-04-17,2021-04-16,,27000000,SEK,8.757,230281,,2021-04-18,2021-04-18
2021-04-16,2021,Humanitarian support 2021,3425831,"Sweden, Government of",Government,SWE,2021,2021,Afghanistan Humanitarian Response Plan 2021,HAFG21,1031,International Rescue Committee,NGO,,AFG,,,,2021,2021,financial,Standard,Traditional aid,outgoing,single,commitment,2021-04-17,2021-04-16,,30000000,SEK,8.757,230282,,2021-04-18,2021-04-22
2021-04-16,2021,Humanitarian support 2021,1141944,"Sweden, Government of",Government,SWE,2021,2021,Central African Republic Humanitarian Response Plan 2021,HCAF21,1025,International Rescue Committee,NGO,,CAF,,,,2021,2021,financial,Standard,Traditional aid,outgoing,single,commitment,2021-04-17,2021-04-16,,10000000,SEK,8.757,230283,,2021-04-18,2021-04-22
2021-04-16,2021,Humanitarian support 2021,1370332,"Sweden, Government of",Government,SWE,2021,2021,Cameroon Humanitarian Response Plan 2021,HCMR21,1030,International Rescue Committee,NGO,,CMR,,,,2021,2021,financial,Standard,Traditional aid,outgoing,single,commitment,2021-04-17,2021-04-16,,12000000,SEK,8.757,230284,,2021-04-18,2021-04-22
2021-04-16,2021,Humanitarian support 2021,570972,"Sweden, Government of",Government,SWE,2021,2021,Democratic Republic of Congo Humanitarian Response Plan 2021,HCOD21,1026,International Rescue Committee,NGO,,COD,,,,2021,2021,financial,Standard,Traditional aid,outgoing,single,commitment,2021-04-17,2021-04-16,,5000000,SEK,8.757,230285,,2021-04-18,2021-04-22
2021-04-16,2021,Humanitarian support 2021,1141944,"Sweden, Government of",Government,SWE,2021,2021,Ethiopia Humanitarian Response Plan 2021,HETH21,1041,International Rescue Committee,NGO,,ETH,,,,2021,2021,financial,Standard,Traditional aid,outgoing,single,commitment,2021-04-17,2021-04-16,,10000000,SEK,8.757,230286,,2021-04-18,2021-04-22
2021-04-16,2021,Humanitarian support 2021,1941304,"Sweden, Government of",Government,SWE,2021,2021,South Sudan Humanitarian Response Plan 2021,HSSD21,1013,International Rescue Committee,NGO,,SSD,,,,2021,2021,financial,Standard,Traditional aid,outgoing,single,commitment,2021-04-17,2021-04-16,,17000000,SEK,8.757,230287,,2021-04-18,2021-04-22
2021-04-16,2021,Humanitarian support 2021,114194,"Sweden, Government of",Government,SWE,2021,2021,Syria Humanitarian Response Plan 2021,HSYR21,1044,International Rescue Committee,NGO,,SYR,,,Syrian Arab Republic - Civil Unrest (from 2012),2021,2021,financial,Standard,Traditional aid,outgoing,single,commitment,2021-04-17,2021-04-16,,1000000,SEK,8.757,230288,,2021-04-18,2021-04-22
2021-04-16,2021,Humanitarian support 2021,2740665,"Sweden, Government of",Government,SWE,2021,2021,Yemen Humanitarian Response Plan 2021,HYEM21,1024,International Rescue Committee,NGO,,YEM,,,,2021,2021,financial,Standard,Traditional aid,outgoing,single,commitment,2021-04-17,2021-04-16,,24000000,SEK,8.757,230289,,2021-04-18,2021-04-22
2021-04-16,2021,Humanitarian support 2021,799361,"Sweden, Government of",Government,SWE,2021,2021,Libya Humanitarian Response Plan 2021,HLBY21,1027,International Rescue Committee,NGO,,LBY,,,,2021,2021,financial,Standard,Traditional aid,outgoing,single,commitment,2021-04-17,2021-04-16,,7000000,SEK,8.757,230290,,2021-04-18,2021-04-22
2021-04-16,2021,Humanitarian support 2021,1484527,"Sweden, Government of",Government,SWE,2021,2021,Venezuela Humanitarian Response Plan 2021,HVEN21,1029,International Rescue Committee,NGO,,VEN,,,,2021,2021,financial,Standard,Traditional aid,outgoing,single,commitment,2021-04-17,2021-04-16,,13000000,SEK,8.757,230291,,2021-04-18,2021-04-22
2021-04-16,2021,Humanitarian support 2021,913555,"Sweden, Government of",Government,SWE,2021,2021,Burkina Faso Humanitarian Response Plan 2021,HBFA21,1037,International Rescue Committee,NGO,,BFA,,,,2021,2021,financial,Standard,Traditional aid,outgoing,single,commitment,2021-04-17,2021-04-16,,8000000,SEK,8.757,230292,,2021-04-18,2021-04-22
2021-04-16,2021,Humanitarian support 2021,1141944,"Sweden, Government of",Government,SWE,2021,2021,Mali Humanitarian Response Plan 2021,HMLI21,1036,International Rescue Committee,NGO,,MLI,,,,2021,2021,financial,Standard,Traditional aid,outgoing,single,commitment,2021-04-17,2021-04-16,,10000000,SEK,8.757,230293,,2021-04-18,2021-04-22
2021-04-16,2021,Humanitarian support 2021,1484527,"Sweden, Government of",Government,SWE,2021,2021,Nigeria Humanitarian Response Plan 2021,HNGA21,1032,International Rescue Committee,NGO,,NGA,,,,2021,2021,financial,Standard,Traditional aid,outgoing,single,commitment,2021-04-17,2021-04-16,,13000000,SEK,8.757,230294,,2021-04-18,2021-04-22
2021-04-16,2021,Humanitarian support 2021,1141944,"Sweden, Government of",Government,SWE,2021,2021,Chad Humanitarian Response Plan 2021,HTCD21,1028,International Rescue Committee,NGO,,TCD,,,,2021,2021,financial,Standard,Traditional aid,outgoing,single,commitment,2021-04-17,2021-04-16,,10000000,SEK,8.757,230295,,2021-04-18,2021-04-22
2021-04-16,2021,Humanitarian support 2021,799361,"Sweden, Government of",Government,SWE,2021,2021,Myanmar Humanitarian Response Plan 2021,HMMR21,1046,International Rescue Committee,NGO,,MMR,,,,2021,2021,financial,Standard,Traditional aid,outgoing,single,commitment,2021-04-17,2021-04-16,,7000000,SEK,8.757,230296,,2021-04-18,2021-04-22
2021-04-16,2021,Humanitarian support 2021,1016330,"Sweden, Government of",Government,SWE,2021,2021,,,,International Rescue Committee,NGO,,,,,,2021,2021,financial,Standard,Traditional aid,outgoing,single,commitment,2021-04-17,2021-04-16,,8900000,SEK,8.757,230297,,2021-04-18,2021-04-22
2021-04-16,2021,Humanitarian support 2021,3425831,"Sweden, Government of",Government,SWE,2021,2021,Afghanistan Humanitarian Response Plan 2021,HAFG21,1031,Norwegian Refugee Council,NGO,,AFG,,,,2021,2021,financial,Standard,Traditional aid,outgoing,single,commitment,2021-04-17,2021-04-16,,30000000,SEK,8.757,230299,,2021-04-18,2021-04-22
2021-04-16,2021,Humanitarian support 2021,1027749,"Sweden, Government of",Government,SWE,2021,2021,Central African Republic Humanitarian Response Plan 2021,HCAF21,1025,Norwegian Refugee Council,NGO,,CAF,,,,2021,2021,financial,Standard,Traditional aid,outgoing,single,commitment,2021-04-17,2021-04-16,,9000000,SEK,8.757,230300,,2021-04-18,2021-04-22
2021-04-16,2021,Humanitarian support 2021,1141944,"Sweden, Government of",Government,SWE,2021,2021,Cameroon Humanitarian Response Plan 2021,HCMR21,1030,Norwegian Refugee Council,NGO,,CMR,,,,2021,2021,financial,Standard,Traditional aid,outgoing,single,commitment,2021-04-17,2021-04-16,,10000000,SEK,8.757,230301,,2021-04-18,2021-04-22
2021-04-16,2021,Humanitarian support 2021,3425831,"Sweden, Government of",Government,SWE,2021,2021,Democratic Republic of Congo Humanitarian Response Plan 2021,HCOD21,1026,Norwegian Refugee Council,NGO,,COD,,,,2021,2021,financial,Standard,Traditional aid,outgoing,single,commitment,2021-04-17,2021-04-16,,30000000,SEK,8.757,230302,,2021-04-18,2021-04-22
2021-04-16,2021,Humanitarian support 2021,570972,"Sweden, Government of",Government,SWE,2021,2021,,,,Norwegian Refugee Council,NGO,,TZA,,,,2021,2021,financial,Standard,Traditional aid,outgoing,single,commitment,2021-04-17,2021-04-16,,5000000,SEK,8.757,230303,,2021-04-18,2021-04-20
2021-04-16,2021,Humanitarian support 2021,570972,"Sweden, Government of",Government,SWE,2021,2021,,,,Norwegian Refugee Council,NGO,,,,,,2021,2021,financial,Standard,Traditional aid,outgoing,single,commitment,2021-04-17,2021-04-16,,5000000,SEK,8.757,230304,,2021-04-18,2021-04-20
2021-04-16,2021,Humanitarian support 2021,228389,"Sweden, Government of",Government,SWE,2021,2021,,,,Norwegian Refugee Council,NGO,,ERI,,,,2021,2021,financial,Standard,Traditional aid,outgoing,single,commitment,2021-04-17,2021-04-16,,2000000,SEK,8.757,230305,,2021-04-18,2021-04-20
2021-04-16,2021,Humanitarian support 2021,1941304,"Sweden, Government of",Government,SWE,2021,2021,Ethiopia Humanitarian Response Plan 2021,HETH21,1041,Norwegian Refugee Council,NGO,,ETH,,,,2021,2021,financial,Standard,Traditional aid,outgoing,single,commitment,2021-04-17,2021-04-16,,17000000,SEK,8.757,230306,,2021-04-18,2021-04-22
2021-04-16,2021,Humanitarian support 2021,570972,"Sweden, Government of",Government,SWE,2021,2021,,,,Norwegian Refugee Council,NGO,,KEN,,,,2021,2021,financial,Standard,Traditional aid,outgoing,single,commitment,2021-04-17,2021-04-16,,5000000,SEK,8.757,230307,,2021-04-18,2021-04-20
2021-04-16,2021,Humanitarian support 2021,1027749,"Sweden, Government of",Government,SWE,2021,2021,Sudan Humanitarian Response Plan 2021,HSDN21,1014,Norwegian Refugee Council,NGO,,SDN,,,,2021,2021,financial,Standard,Traditional aid,outgoing,single,commitment,2021-04-17,2021-04-16,,9000000,SEK,8.757,230308,,2021-04-18,2021-04-22
2021-04-16,2021,Humanitarian support 2021,1256138,"Sweden, Government of",Government,SWE,2021,2021,Somalia Humanitarian Response Plan 2021,HSOM21,1011,Norwegian Refugee Council,NGO,,SOM,,,,2021,2021,financial,Standard,Traditional aid,outgoing,single,commitment,2021-04-17,2021-04-16,,11000000,SEK,8.757,230309,,2021-04-18,2021-04-22
2021-04-16,2021,Humanitarian support 2021,2283887,"Sweden, Government of",Government,SWE,2021,2021,South Sudan Humanitarian Response Plan 2021,HSSD21,1013,Norwegian Refugee Council,NGO,,SSD,,,,2021,2021,financial,Standard,Traditional aid,outgoing,single,commitment,2021-04-17,2021-04-16,,20000000,SEK,8.757,230310,,2021-04-18,2021-04-22
2021-04-16,2021,Humanitarian support 2021,1027749,"Sweden, Government of",Government,SWE,2021,2021,,,,Norwegian Refugee Council,NGO,,UGA,,,,2021,2021,financial,Standard,Traditional aid,outgoing,single,commitment,2021-04-17,2021-04-16,,9000000,SEK,8.757,230311,,2021-04-18,2021-04-20
2021-04-16,2021,Humanitarian support 2021,913555,"Sweden, Government of",Government,SWE,2021,2021,,,,Norwegian Refugee Council,NGO,,IRN,,,,2021,2021,financial,Standard,Traditional aid,outgoing,single,commitment,2021-04-17,2021-04-16,,8000000,SEK,8.757,230312,,2021-04-18,2021-04-20
2021-04-16,2021,Humanitarian support 2021,1141944,"Sweden, Government of",Government,SWE,2021,2021,Iraq Humanitarian Response Plan 2021,HIRQ21,1035,Norwegian Refugee Council,NGO,,IRQ,,,,2021,2021,financial,Standard,Traditional aid,outgoing,single,commitment,2021-04-17,2021-04-16,,10000000,SEK,8.757,230313,,2021-04-18,2021-04-22
2021-04-16,2021,Humanitarian support 2021,1256138,"Sweden, Government of",Government,SWE,2021,2021,Syria Refugee Response and Resilience Plan (3RP) 2021,RSYR21,1020,Norwegian Refugee Council,NGO,,JOR,,,Syrian Arab Republic - Civil Unrest (from 2012),2021,2021,financial,Standard,Traditional aid,outgoing,single,commitment,2021-04-17,2021-04-16,,11000000,SEK,8.757,230314,,2021-04-18,2021-04-22
2021-04-16,2021,Humanitarian support 2021,1370332,"Sweden, Government of",Government,SWE,2021,2021,Syria Refugee Response and Resilience Plan (3RP) 2021,RSYR21,1020,Norwegian Refugee Council,NGO,,LBN,,,Syrian Arab Republic - Civil Unrest (from 2012),2021,2021,financial,Standard,Traditional aid,outgoing,single,commitment,2021-04-17,2021-04-16,,12000000,SEK,8.757,230315,,2021-04-18,2021-04-22
2021-04-16,2021,Humanitarian support 2021,970652,"Sweden, Government of",Government,SWE,2021,2021,occupied Palestinian territory 2021,HPSE21,1012,Norwegian Refugee Council,NGO,,PSE,,,,2021,2021,financial,Standard,Traditional aid,outgoing,single,commitment,2021-04-17,2021-04-16,,8500000,SEK,8.757,230316,,2021-04-18,2021-04-22
2021-04-16,2021,Humanitarian support 2021,1827110,"Sweden, Government of",Government,SWE,2021,2021,Yemen Humanitarian Response Plan 2021,HYEM21,1024,Norwegian Refugee Council,NGO,,YEM,,,,2021,2021,financial,Standard,Traditional aid,outgoing,single,commitment,2021-04-17,2021-04-16,,16000000,SEK,8.757,230317,,2021-04-18,2021-04-22
2021-04-16,2021,Humanitarian support 2021,570972,"Sweden, Government of",Government,SWE,2021,2021,Libya Humanitarian Response Plan 2021,HLBY21,1027,Norwegian Refugee Council,NGO,,LBY,,,,2021,2021,financial,Standard,Traditional aid,outgoing,single,commitment,2021-04-17,2021-04-16,,5000000,SEK,8.757,230318,,2021-04-18,2021-04-22
2021-04-16,2021,Humanitarian support 2021,1712915,"Sweden, Government of",Government,SWE,2021,2021,Colombia Humanitarian Response Plan 2021,HCOL21,1016,Norwegian Refugee Council,NGO,,COL,,,,2021,2021,financial,Standard,Traditional aid,outgoing,single,commitment,2021-04-17,2021-04-16,,15000000,SEK,8.757,230319,,2021-04-18,2021-04-22
2021-04-16,2021,Humanitarian support 2021,913555,"Sweden, Government of",Government,SWE,2021,2021,Venezuela Humanitarian Response Plan 2021,HVEN21,1029,Norwegian Refugee Council,NGO,,VEN,,,,2021,2021,financial,Standard,Traditional aid,outgoing,single,commitment,2021-04-17,2021-04-16,,8000000,SEK,8.757,230320,,2021-04-18,2021-04-22
2021-04-16,2021,Humanitarian support 2021,1256138,"Sweden, Government of",Government,SWE,2021,2021,Mali Humanitarian Response Plan 2021,HMLI21,1036,Norwegian Refugee Council,NGO,,MLI,,,,2021,2021,financial,Standard,Traditional aid,outgoing,single,commitment,2021-04-17,2021-04-16,,11000000,SEK,8.757,230321,,2021-04-18,2021-04-22
2021-04-16,2021,Humanitarian support 2021,913555,"Sweden, Government of",Government,SWE,2021,2021,Niger Humanitarian Response Plan 2021,HNER21,1033,Norwegian Refugee Council,NGO,,NER,,,,2021,2021,financial,Standard,Traditional aid,outgoing,single,commitment,2021-04-17,2021-04-16,,8000000,SEK,8.757,230322,,2021-04-18,2021-04-22
2021-04-16,2021,Humanitarian support 2021,1712915,"Sweden, Government of",Government,SWE,2021,2021,Nigeria Humanitarian Response Plan 2021,HNGA21,1032,Norwegian Refugee Council,NGO,,NGA,,,,2021,2021,financial,Standard,Traditional aid,outgoing,single,commitment,2021-04-17,2021-04-16,,15000000,SEK,8.757,230323,,2021-04-18,2021-04-22
2021-04-16,2021,Humanitarian support 2021,3996803,"Sweden, Government of",Government,SWE,2021,2021,,,,Norwegian Refugee Council,NGO,,,,,,2021,2021,financial,Standard,Traditional aid,outgoing,single,commitment,2021-04-17,2021-04-16,,35000000,SEK,8.757,230324,,2021-04-18,2021-04-20
2021-04-16,2021,Humanitarian support 2021,1141944,"Sweden, Government of",Government,SWE,2021,2021,Central African Republic Humanitarian Response Plan 2021,HCAF21,1025,OXFAM,NGO,,CAF,,,,2021,2021,financial,Standard,Traditional aid,outgoing,single,commitment,2021-04-17,2021-04-16,,10000000,SEK,8.757,230325,,2021-04-18,2021-04-20
2021-04-16,2021,Humanitarian support 2021,1141944,"Sweden, Government of",Government,SWE,2021,2021,,,,OXFAM,NGO,,DZA,,,,2021,2021,financial,Standard,Traditional aid,outgoing,single,commitment,2021-04-17,2021-04-16,,10000000,SEK,8.757,230326,,2021-04-18,2021-04-20
2021-04-16,2021,Humanitarian support 2021,1027749,"Sweden, Government of",Government,SWE,2021,2021,,,,OXFAM,NGO,,COL,,,,2021,2021,financial,Standard,Traditional aid,outgoing,single,commitment,2021-04-17,2021-04-16,,9000000,SEK,8.757,230327,,2021-04-18,2021-04-20
2021-04-16,2021,Humanitarian support 2021,799361,"Sweden, Government of",Government,SWE,2021,2021,Chad Humanitarian Response Plan 2021,HTCD21,1028,OXFAM,NGO,,TCD,,,,2021,2021,financial,Standard,Traditional aid,outgoing,single,commitment,2021-04-17,2021-04-16,,7000000,SEK,8.757,230328,,2021-04-18,2021-04-20
2021-04-16,2021,Humanitarian support 2021,1027749,"Sweden, Government of",Government,SWE,2021,2021,,,,OXFAM,NGO,,,,,,2021,2021,financial,Standard,Traditional aid,outgoing,single,commitment,2021-04-17,2021-04-16,,9000000,SEK,8.757,230329,,2021-04-18,2021-04-20
2021-04-16,2021,Humanitarian support 2021,1221880,"Sweden, Government of",Government,SWE,2021,2021,Central African Republic Humanitarian Response Plan 2021,HCAF21,1025,Plan International,NGO,,CAF,,,,2021,2021,financial,Standard,Traditional aid,outgoing,single,commitment,2021-04-17,2021-04-16,,10700000,SEK,8.757,230330,,2021-04-18,2021-05-03
2021-04-16,2021,Humanitarian support 2021,1164782,"Sweden, Government of",Government,SWE,2021,2021,Cameroon Humanitarian Response Plan 2021,HCMR21,1030,Plan International,NGO,,CMR,,,,2021,2021,financial,Standard,Traditional aid,outgoing,single,commitment,2021-04-17,2021-04-16,,10200000,SEK,8.757,230331,,2021-04-18,2021-05-03
2021-04-16,2021,Humanitarian support 2021,393971,"Sweden, Government of",Government,SWE,2021,2021,,,,Plan International,NGO,,,,,,2021,2021,financial,Standard,Traditional aid,outgoing,single,commitment,2021-04-17,2021-04-16,,3450000,SEK,8.757,230332,,2021-04-18,2021-05-03
2021-04-16,2021,Humanitarian support 2021,1141944,"Sweden, Government of",Government,SWE,2021,2021,South Sudan Humanitarian Response Plan 2021,HSSD21,1013,,,,SSD,,,,2021,2021,financial,Standard,Traditional aid,outgoing,single,commitment,2021-04-17,2021-04-16,,10000000,SEK,8.757,230333,,2021-04-18,2021-04-20
