date,budgetYear,description,amountUSD,srcOrganization,srcOrganizationTypes,srcLocations,srcUsageYearStart,srcUsageYearEnd,destPlan,destPlanCode,destPlanId,destOrganization,destOrganizationTypes,destGlobalClusters,destLocations,destProject,destProjectCode,destEmergency,destUsageYearStart,destUsageYearEnd,contributionType,flowType,method,boundary,onBoundary,status,firstReportedDate,decisionDate,keywords,originalAmount,originalCurrency,exchangeRate,id,refCode,createdAt,updatedAt
#date,#date+year+budget,#description+notes,#value+funding+total+usd,#org+name+funder,#org+type+funder+list,#country+iso3+funder+list,#date+year+start+funder,#date+year+end+funder,#activity+appeal+name,#activity+appeal+id+external,#activity+appeal+id+fts_internal,#org+name+impl,#org+type+impl+list,#sector+cluster+name+list,#country+iso3+impl+list,#activity+project+name,#activity+project+code,#crisis+name,#date+year+start+impl,#date+year+end+impl,#financial+contribution+type,#financial+contribution+type,#financial+method,#financial+direction,#financial+direction+type,#status+text,#date+reported,#date+decision,#description+keywords,#value+funding+total,#value+funding+total+currency,#financial+fx,#activity+id+fts_internal,#activity+code,#date+created,#date+updated
2021-04-12,,GBV prevention strategy,55422,"Spain, Government of",Government,ESP,2021,2021,Refugee and Migrant Response Plan for Venezuela 2021 (RMRP),RREG21,1021,International Organization for Migration,UN agency,Protection - Gender-Based Violence,PER,Peru: International Organization for Migration (IOM) - Protection (GBV),RREG21-PRO-180449-1,VENEZUELA Outflow - Regional Refugees and Migrants,2021,2021,financial,Standard,Traditional aid,outgoing,single,paid,2021-06-04,2021-04-12,,47275,EUR,0.853,233101,2986,2021-06-12,2021-06-23
2021-04-12,,Promotion of self-employment and labor inclusion,92370,"Spain, Government of",Government,ESP,2021,2021,Refugee and Migrant Response Plan for Venezuela 2021 (RMRP),RREG21,1021,International Organization for Migration,UN agency,Early Recovery,PER,Peru: International Organization for Migration (IOM) - Integration,RREG21-ERY-180446-1,VENEZUELA Outflow - Regional Refugees and Migrants,2021,2021,financial,Standard,Traditional aid,outgoing,single,paid,2021-06-04,2021-04-12,,78792,EUR,0.853,233102,2986,2021-06-12,2021-06-23
2021-04-12,,Recognition of skills and academic certificates,36947,"Spain, Government of",Government,ESP,2021,2021,Refugee and Migrant Response Plan for Venezuela 2021 (RMRP),RREG21,1021,International Organization for Migration,UN agency,Education,PER,Peru: International Organization for Migration (IOM) - Education,RREG21-EDU-180442-1,VENEZUELA Outflow - Regional Refugees and Migrants,2021,2021,financial,Standard,Traditional aid,outgoing,single,paid,2021-06-04,2021-04-12,,31516,EUR,0.853,233103,2986,2021-06-12,2021-06-23
2021-04-01,,Central Emergency Response Fund for 2021,339560,"Spain, Government of",Government,ESP,2021,2021,,,,Central Emergency Response Fund,Pooled fund,,,,,,2021,2021,financial,Standard,Traditional aid,outgoing,single,paid,2021-04-05,2021-04-01,,290000,EUR,0.854,229475,,2021-04-06,2021-04-06
2021-04-01,,Against Nigeria HRP,33655,"Spain, Government of",Government,ESP,2021,2021,Nigeria Humanitarian Response Plan 2021,HNGA21,1032,United Nations High Commissioner for Refugees,UN agency,Emergency Shelter and NFI,NGA,Improvement of the Protection of People of Concern in North East Nigeria Through the Provision of Shelter and NFI Assistance.,HNGA21-SHL-174367-1,,2021,2021,financial,Standard,Traditional aid,outgoing,single,paid,2021-06-22,2021-03-26,,28169,EUR,0.837,235313,E0095,2021-07-12,2021-07-12
2021-04-01,,Outside HRP,2188,"Spain, Government of",Government,ESP,2021,2021,,,,United Nations High Commissioner for Refugees,UN agency,Emergency Shelter and NFI,NGA,,,,2021,2021,financial,Standard,Traditional aid,outgoing,single,paid,2021-06-22,2021-03-26,,1831,EUR,0.8368,235314,E0095,2021-07-12,2021-07-12
2021-03-31,,Syria 3RP No Sector Earmarking,139181,Private (individuals & organizations),Private organization/foundation,ESP,2021,2021,Syria Refugee Response and Resilience Plan (3RP) 2021,RSYR21,1020,United Nations High Commissioner for Refugees,UN agency,,"EGY,IRQ,JOR,LBN,TUR",,,Syrian Arab Republic - Civil Unrest (from 2012),2021,2021,financial,Standard,Traditional aid,outgoing,shared,paid,2021-04-09,2021-03-31,,116494,EUR,0.837,232103,E5063,2021-05-24,2021-05-24
2021-03-31,,HAC Venezuela Outflow2021,76132,UNICEF National Committee/Spain,Private organization/foundation,ESP,2021,2021,Refugee and Migrant Response Plan for Venezuela 2021 (RMRP),RREG21,1021,United Nations Children's Fund,UN agency,Education,PER,Peru: United Nations Children's Fund (UNICEF) - Education,RREG21-EDU-180806-1,VENEZUELA Outflow - Regional Refugees and Migrants,2021,2021,financial,Standard,Traditional aid,outgoing,single,paid,2021-06-29,2021-03-31,,,,,234630,SM210030,2021-07-02,2021-07-02
2021-03-31,,HAC Venezuela Outflow2021,128135,UNICEF National Committee/Spain,Private organization/foundation,ESP,2021,2021,Refugee and Migrant Response Plan for Venezuela 2021 (RMRP),RREG21,1021,United Nations Children's Fund,UN agency,Water Sanitation Hygiene,PER,Regional: United Nations Children's Fund (UNICEF) - WASH,RREG21-WSH-180819-1,VENEZUELA Outflow - Regional Refugees and Migrants,2021,2021,financial,Standard,Traditional aid,outgoing,single,paid,2021-06-29,2021-03-31,,,,,234631,SM210039,2021-07-02,2021-07-02
2021-03-31,,HAC Venezuela Outflow2021,35700,UNICEF National Committee/Spain,Private organization/foundation,ESP,2021,2021,Refugee and Migrant Response Plan for Venezuela 2021 (RMRP),RREG21,1021,United Nations Children's Fund,UN agency,Education,PER,Peru: United Nations Children's Fund (UNICEF) - Education,RREG21-EDU-180806-1,VENEZUELA Outflow - Regional Refugees and Migrants,2021,2021,financial,Standard,Traditional aid,outgoing,single,paid,2021-06-29,2021-03-31,,,,,234632,SM210039,2021-07-02,2021-07-02
2021-03-26,,GESP41 - Various - Mar21,33655,"Spain, Government of",Government,ESP,2021,2021,Refugee and Migrant Response Plan for Venezuela 2021 (RMRP),RREG21,1021,United Nations High Commissioner for Refugees,UN agency,Emergency Shelter and NFI,COL,,,VENEZUELA Outflow - Regional Refugees and Migrants,2021,2021,financial,Standard,Traditional aid,outgoing,single,paid,2021-04-09,2021-03-26,,28169,EUR,0.837,231343,E0095,2021-05-05,2021-05-26
2021-03-26,,GESP41 - Various - Mar21,2188,"Spain, Government of",Government,ESP,2021,2021,Refugee and Migrant Response Plan for Venezuela 2021 (RMRP),RREG21,1021,United Nations High Commissioner for Refugees,UN agency,,COL,,,VENEZUELA Outflow - Regional Refugees and Migrants,2021,2021,financial,Standard,Traditional aid,outgoing,single,paid,2021-04-09,2021-03-26,,1830,EUR,0.8364,231374,E0095,2021-05-05,2021-05-26
2021-02-28,,ECA Deposits 2021,1240,Private (individuals & organizations),Private organization/foundation,ESP,2021,2021,Syria Refugee Response and Resilience Plan (3RP) 2021,RSYR21,1020,United Nations High Commissioner for Refugees,UN agency,,"EGY,IRQ,JOR,LBN,TUR",,,Syrian Arab Republic - Civil Unrest (from 2012),2021,2021,financial,Standard,Traditional aid,outgoing,shared,paid,2021-04-09,2021-02-28,,1021,EUR,0.8234,232114,E5063,2021-05-24,2021-05-24
2021-02-28,,ECA Deposits 2021,1108,Private (individuals & organizations),Private organization/foundation,ESP,2021,2021,Syria Refugee Response and Resilience Plan (3RP) 2021,RSYR21,1020,United Nations High Commissioner for Refugees,UN agency,,"EGY,IRQ,JOR,LBN,TUR",,,Syrian Arab Republic - Civil Unrest (from 2012),2021,2021,financial,Standard,Traditional aid,outgoing,shared,paid,2021-04-09,2021-02-28,,910,EUR,0.8213,232115,E5063,2021-05-24,2021-05-24
2021-01-21,,Bosnia&Herzegovina - Sarajevo 2021,85158,"Spain, Government of",Government,ESP,2021,2021,,,,United Nations Population Fund,UN agency,,BIH,,,,2021,2021,financial,Parked,Traditional aid,outgoing,single,paid,2021-05-04,2021-01-21,,70000,EUR,0.822,231664,ESV02,2021-05-11,2021-05-11
2020-12-17,,Integrated and multisectoral emergency response to the most vulnerable population affected by the food and nutrition crisis in Venezuela,179211,"Spain, Government of",Government,ESP,2021,2021,Venezuela Humanitarian Response Plan 2021,HVEN21,1029,Fundación Acción Contra el Hambre,NGO,"Food Security,Nutrition",VEN,,,,2021,2021,financial,Standard,Cash transfer programming (CTP),outgoing,single,paid,2020-12-17,2020-11-29,,150000,EUR,0.837,225613,2019/ACHU/000423,2020-12-17,2020-12-17
2020-12-14,,Alimentation Scolaire Durable liée à la Production Agricole Locale (ASDPL),581045,"Spain, Government of",Government,ESP,2021,2021,Haiti Humanitarian Response Plan 2021,HHTI21,1043,Food & Agriculture Organization of the United Nations,UN agency,Food Security,HTI,,,,2021,2021,financial,Standard,Traditional aid,outgoing,single,commitment,2020-12-14,2020-09-29,,,,,225408,OSRO/HAI/008/SPA,2020-12-14,2020-12-14
